week_monday,city_abbr,brand_slug,brand_zh,city_name,index,index_log,index_z,y,y_z_global,y_z_by_unit,treat_week,rel_week_async,relw_bucket,treated_it,ever_treated,unit
2019-12-30,BJ,CRF,,北京,729,6.591673732008658,0.9274351682662876,6.591673732008658,2.102360250040009,2.0570905040038476,2019-09-16,15,15,1,1,CRF_BJ
2020-01-06,BJ,CRF,,北京,597,6.391917113392602,0.5046443087496529,6.391917113392602,1.9290350630464594,1.00500266105084,2019-09-16,16,16,1,1,CRF_BJ
2020-01-13,BJ,CRF,,北京,588,6.376726947898627,0.4758176592371552,6.376726947898627,1.9158548325592448,0.9249983610212474,2019-09-16,17,17,1,1,CRF_BJ
2020-01-20,BJ,CRF,,北京,556,6.320768294250582,0.3733229054149407,6.320768294250582,1.867300525950277,0.6302726111611948,2019-09-16,18,18,1,1,CRF_BJ
2020-01-27,BJ,CRF,,北京,506,6.226536669287466,0.2131748525677307,6.226536669287466,1.7855374578197003,0.1339689205387834,2019-09-16,19,19,1,1,CRF_BJ
2020-02-03,BJ,CRF,,北京,470,6.152732694704104,0.0978682545177394,6.152732694704104,1.7214990906098735,-0.25474543074892975,2019-09-16,20,20,1,1,CRF_BJ
2019-04-29,CD,CRF,,成都,244,5.497168225293202,0.1650819103860269,5.497168225293202,1.1526777167090294,-0.14884812804910558,2019-09-16,-20,-20,0,1,CRF_CD
2019-05-06,CD,CRF,,成都,247,5.5093883366279774,0.1884324795284572,5.5093883366279774,1.1632808851890333,-0.06231368561614895,2019-09-16,-19,-19,0,1,CRF_CD
2019-05-13,CD,CRF,,成都,245,5.501258210544727,0.1728654334335036,5.501258210544727,1.1562265225680433,-0.11988565924633976,2019-09-16,-18,-18,0,1,CRF_CD
2019-05-20,CD,CRF,,成都,258,5.552959584921617,0.2740512330507016,5.552959584921617,1.201086865338071,0.24622799407120488,2019-09-16,-17,-17,0,1,CRF_CD
2019-05-27,CD,CRF,,成都,242,5.488937726156687,0.1495148642910733,5.488937726156687,1.1455362622142038,-0.2071308747616083,2019-09-16,-16,-16,0,1,CRF_CD
2019-06-03,CD,CRF,,成都,259,5.556828061699537,0.2818347560981784,5.556828061699537,1.2044434723209012,0.27362189187388025,2019-09-16,-15,-15,0,1,CRF_CD
2019-06-10,CD,CRF,,成都,303,5.713732805509369,0.6243097701871563,5.713732805509369,1.3405868664643787,1.3847136118020877,2019-09-16,-14,-14,0,1,CRF_CD
2019-06-17,CD,CRF,,成都,492,6.198478716492308,2.0953956261602658,6.198478716492308,1.7611920821892477,4.817351496957295,2019-09-16,-13,-13,0,1,CRF_CD
2019-06-24,CD,CRF,,成都,266,5.583496308781699,0.3363194174305158,5.583496308781699,1.2275830255648923,0.46246811665024595,2019-09-16,-12,-12,0,1,CRF_CD
2019-07-01,CD,CRF,,成都,250,5.521460917862246,0.2117830486708875,5.521460917862246,1.1737560444824846,0.023176049887411943,2019-09-16,-11,-11,0,1,CRF_CD
2019-07-08,CD,CRF,,成都,254,5.537334267018537,0.2429171408607946,5.537334267018537,1.1875290610152487,0.13558021554131716,2019-09-16,-10,-10,0,1,CRF_CD
2019-07-15,CD,CRF,,成都,242,5.488937726156687,0.1495148642910733,5.488937726156687,1.1455362622142038,-0.2071308747616083,2019-09-16,-9,-9,0,1,CRF_CD
2019-07-22,CD,CRF,,成都,233,5.4510384535657,0.0794631568637824,5.4510384535657,1.1126517522827553,-0.47550751491076815,2019-09-16,-8,-8,0,1,CRF_CD
2019-07-29,CD,CRF,,成都,240,5.480638923341991,0.1339478181961198,5.480638923341991,1.1383355418593786,-0.2658973012496476,2019-09-16,-7,-7,0,1,CRF_CD
2019-08-05,CD,CRF,,成都,233,5.4510384535657,0.0794631568637824,5.4510384535657,1.1126517522827553,-0.47550751491076815,2019-09-16,-6,-6,0,1,CRF_CD
2019-08-12,CD,CRF,,成都,232,5.44673737166631,0.0716796338163056,5.44673737166631,1.1089197816994962,-0.5059648253088377,2019-09-16,-5,-5,0,1,CRF_CD
2019-08-19,CD,CRF,,成都,262,5.568344503761097,0.3051853252406087,5.568344503761097,1.2144360797631444,0.3551734314062982,2019-09-16,-4,-4,0,1,CRF_CD
2019-08-26,CD,CRF,,成都,255,5.541263545158426,0.2507006639082713,5.541263545158426,1.190938424234672,0.1634046668645807,2019-09-16,-3,-3,0,1,CRF_CD
2019-09-02,CD,CRF,,成都,263,5.572154032177765,0.3129688482880855,5.572154032177765,1.2177415383244217,0.3821498973678454,2019-09-16,-2,-2,0,1,CRF_CD
2019-09-09,CD,CRF,,成都,248,5.513428746164983,0.1962160025759339,5.513428746164983,1.1667866751016973,-0.0337022780023217,2019-09-16,-1,-1,0,1,CRF_CD
2019-09-16,CD,CRF,,成都,315,5.752572638825633,0.7177120467568775,5.752572638825633,1.3742874838405619,1.6597506575487502,2019-09-16,0,0,1,1,CRF_CD
2019-09-23,CD,CRF,,成都,236,5.4638318050256105,0.1028137260062127,5.4638318050256105,1.1237523107995429,-0.3849137792971024,2019-09-16,1,1,1,1,CRF_CD
2019-09-30,CD,CRF,,成都,254,5.537334267018537,0.2429171408607946,5.537334267018537,1.1875290610152487,0.13558021554131716,2019-09-16,2,2,1,1,CRF_CD
2019-10-07,CD,CRF,,成都,238,5.472270673671475,0.1183807721011662,5.472270673671475,1.1310745637300943,-0.32515550271276933,2019-09-16,3,3,1,1,CRF_CD
2019-10-14,CD,CRF,,成都,231,5.442417710521793,0.0638961107688289,5.442417710521793,1.1051716902429565,-0.5365537011709027,2019-09-16,4,4,1,1,CRF_CD
2019-10-21,CD,CRF,,成都,244,5.497168225293202,0.1650819103860269,5.497168225293202,1.1526777167090294,-0.14884812804910558,2019-09-16,5,5,1,1,CRF_CD
2019-10-28,CD,CRF,,成都,217,5.37989735354046,-0.0450732118958458,5.37989735354046,1.0509239129238919,-0.9792799647764695,2019-09-16,6,6,1,1,CRF_CD
2019-11-04,CD,CRF,,成都,213,5.3612921657094255,-0.0762073040857529,5.3612921657094255,1.034780529629733,-1.1110291372031857,2019-09-16,7,7,1,1,CRF_CD
2019-11-11,CD,CRF,,成都,220,5.393627546352362,-0.0217226427534155,5.393627546352362,1.0628373516528211,-0.8820521616144947,2019-09-16,8,8,1,1,CRF_CD
2019-11-18,CD,CRF,,成都,207,5.332718793265369,-0.1229084423706135,5.332718793265369,1.009987933738723,-1.3133661524020015,2019-09-16,9,9,1,1,CRF_CD
2019-11-25,CD,CRF,,成都,214,5.365976015021851,-0.0684237810382761,5.365976015021851,1.0388446205397126,-1.0778613306597769,2019-09-16,10,10,1,1,CRF_CD
2019-12-02,CD,CRF,,成都,211,5.351858133476067,-0.0917743501807064,5.351858133476067,1.0265947913434188,-1.1778344793840765,2019-09-16,11,11,1,1,CRF_CD
2019-12-09,CD,CRF,,成都,222,5.402677381872279,-0.006155596658462,5.402677381872279,1.0706897294344324,-0.8179674369035629,2019-09-16,12,12,1,1,CRF_CD
2019-12-16,CD,CRF,,成都,228,5.429345628954441,0.0405455416263985,5.429345628954441,1.0938292826784237,-0.6291212121271972,2019-09-16,13,13,1,1,CRF_CD
2019-12-23,CD,CRF,,成都,229,5.43372200355424,0.0483290646738753,5.43372200355424,1.0976265833692305,-0.5981307304943787,2019-09-16,14,14,1,1,CRF_CD
2019-12-30,CD,CRF,,成都,286,5.655991810819852,0.4919898783800512,5.655991810819852,1.2904860549313708,0.9758315121142871,2019-09-16,15,15,1,1,CRF_CD
2020-01-06,CD,CRF,,成都,268,5.5909869805108565,0.3518864635254694,5.5909869805108565,1.2340825452662092,0.5155119133697025,2019-09-16,16,16,1,1,CRF_CD
2020-01-13,CD,CRF,,成都,273,5.60947179518496,0.3908040787628532,5.60947179518496,1.2501214829601242,0.646408685704999,2019-09-16,17,17,1,1,CRF_CD
2020-01-20,CD,CRF,,成都,268,5.5909869805108565,0.3518864635254694,5.5909869805108565,1.2340825452662092,0.5155119133697025,2019-09-16,18,18,1,1,CRF_CD
2020-01-27,CD,CRF,,成都,261,5.564520407322694,0.297401802193132,5.564520407322694,1.211117980794211,0.328093804712117,2019-09-16,19,19,1,1,CRF_CD
2020-02-03,CD,CRF,,成都,231,5.442417710521793,0.0638961107688289,5.442417710521793,1.1051716902429565,-0.5365537011709027,2019-09-16,20,20,1,1,CRF_CD
2019-04-29,CQ,CRF,,重庆,149,5.003946305945459,0.1852442548251754,5.003946305945459,0.7247180225945746,-0.5751224555048811,2019-09-16,-20,-20,0,1,CRF_CQ
2019-05-06,CQ,CRF,,重庆,167,5.117993812416755,0.5128315907339082,5.117993812416755,0.823674970916169,0.2990953602616793,2019-09-16,-19,-19,0,1,CRF_CQ
2019-05-13,CQ,CRF,,重庆,161,5.081404364984463,0.4036358120976639,5.081404364984463,0.7919269724662045,0.01862323242594652,2019-09-16,-18,-18,0,1,CRF_CQ
